,CustomerID,StockCode,Quantity
8805,16718.0,22941,6
8806,16718.0,22916,12
8807,16718.0,22918,12
8808,16718.0,22357,4
8809,16718.0,21912,6
8810,16718.0,22550,6
8811,16718.0,21025,10
8812,16718.0,22816,48
8813,16718.0,22759,6
8814,16718.0,22141,6
8815,16718.0,21918,17
8816,16718.0,22560,8
8817,16718.0,21889,10
8818,16718.0,22867,9
8819,16718.0,22865,8
8820,16718.0,22489,10
8821,16718.0,21918,3
8822,16718.0,22295,12
8823,16718.0,22913,2
8824,16718.0,22914,3
8825,16718.0,21696,6
8826,16718.0,22362,16
8827,16718.0,22955,7
8828,16718.0,22034,3
8829,16718.0,84692,1
8830,16718.0,35598B,1
8831,16718.0,22566,1
8832,16718.0,21696,6
8833,16718.0,85135B,1
8834,16718.0,22818,48
8835,16718.0,22943,6
8836,15808.0,22837,18
8837,15808.0,22113,18
8838,15808.0,22865,24
8839,15808.0,22867,10
8840,15808.0,22834,14
8841,15808.0,22969,36
8842,15808.0,84029G,6
8843,15808.0,21479,8
8844,15808.0,22727,1
8845,15808.0,84029E,3
8846,15808.0,22666,12
8847,15808.0,22352,3
8848,15808.0,21559,4
8849,15808.0,20914,4
8850,15808.0,22624,4
8851,15808.0,82494L,6
8852,15808.0,84406B,8
8853,15808.0,82482,6
8854,15808.0,37370,12
8855,15808.0,22988,5
8856,15808.0,82494L,6
8857,15808.0,22625,4
8858,15808.0,82482,6
8859,15808.0,22192,1
8860,15808.0,22193,1
8861,15808.0,22727,1
8862,15808.0,22726,5
8863,15808.0,22727,1
8864,15808.0,22727,2
8865,15808.0,22728,3
8866,15808.0,22729,2
8867,15808.0,22633,2
8868,15808.0,22866,5
8869,15808.0,82483,16
8870,15808.0,85099B,20
8871,15808.0,85099C,10
8872,15808.0,22467,4
8873,15808.0,22748,1
8874,15808.0,22747,1
8875,15808.0,22746,1
8876,15808.0,22745,1
8877,15808.0,22900,10
8878,15808.0,22654,4
8879,15808.0,22198,2
8880,15808.0,22376,2
8881,15808.0,22374,2
8882,15808.0,22371,2
8883,15808.0,22645,4
8884,15808.0,22644,4
8885,15808.0,22646,4
8886,15808.0,79321,4
8887,15808.0,22141,1
8888,15808.0,22747,1
8889,15808.0,22746,1
8890,15808.0,22748,1
8891,15808.0,21787,1
8892,15808.0,22745,1
8893,15808.0,22147,1
8894,15808.0,22742,1
8895,15808.0,22563,1
8896,15808.0,22910,1
8897,15808.0,20977,1
8898,15808.0,22086,1
8899,15808.0,85099C,10
8900,12748.0,62018,1
8901,12748.0,20674,1
8902,12748.0,22952,2
8903,12748.0,21785,1
8904,12748.0,21786,1
8905,12748.0,20980,1
8906,12748.0,20978,1
8907,12748.0,20982,6
8908,12748.0,10133,3
8909,12748.0,21479,1
8910,12748.0,21889,2
8911,12748.0,22100,1
8912,12748.0,85179A,2
8913,12748.0,84827,1
8914,12748.0,21544,1
8915,12748.0,21785,1
8916,12748.0,22327,1
8917,12748.0,21786,1
8918,12748.0,84827,1
8919,12748.0,20754,1
8920,12748.0,22095,1
8921,12748.0,21902,1
8922,12748.0,22865,1
8923,12748.0,22983,12
8924,12748.0,22633,2
8925,12748.0,22553,1
8926,12748.0,21427,2
8927,12748.0,21581,1
8928,12748.0,22744,1
8929,12748.0,35954,8
8930,12748.0,35958,4
8931,12748.0,21930,1
8932,12748.0,21934,1
8933,17858.0,84792,3
8934,17858.0,22173,5
8935,17858.0,75013B,4
8936,17858.0,20829,3
8937,17858.0,22467,4
8938,17858.0,82581,2
8939,17858.0,82580,3
8940,17858.0,82582,3
8941,17858.0,21164,2
8942,17858.0,85150,2
8943,17858.0,21340,2
8944,17858.0,21761,1
8945,17858.0,21670,6
8946,17858.0,21673,6
8947,17858.0,84406B,16
8948,17858.0,22830,1
8949,17858.0,21671,12
8950,17858.0,21673,6
8951,17858.0,21670,6
8953,16393.0,22629,4
8954,16393.0,22659,2
8955,16393.0,22900,6
8956,16393.0,22902,6
8957,16393.0,22834,7
8958,16393.0,22865,12
8959,16393.0,22867,12
8960,16393.0,22866,14
8961,16393.0,22632,7
8962,16393.0,22633,16
8963,14527.0,22112,6
8964,14527.0,22111,1
8965,14527.0,21479,1
8966,14527.0,22114,6
8967,14527.0,35598B,1
8968,14527.0,22866,3
8969,14527.0,22865,7
8970,14527.0,22632,3
8971,14527.0,22684,1
8972,14527.0,22676,1
8973,14527.0,21481,1
8974,14527.0,84032A,1
8975,14527.0,21217,1
8976,14527.0,22946,2
8977,14527.0,22694,2
8978,14527.0,82011B,1
8979,14527.0,22898,2
8980,14527.0,22667,1
8981,14527.0,22357,1
8982,14527.0,21630,1
8983,14527.0,21623,1
8984,14527.0,82484,1
8985,14527.0,22765,1
8986,14527.0,22193,2
8987,14527.0,22072,6
8988,14527.0,84997A,1
8989,14527.0,84997B,2
8990,14527.0,21258,3
8991,14161.0,22605,1
8992,14161.0,22297,8
8993,14161.0,22296,8
8994,14161.0,21811,10
8995,14161.0,20974,6
8996,14161.0,21810,6
8997,14161.0,21809,6
8998,14161.0,21754,6
8999,14161.0,20878,4
9000,14161.0,84406B,3
9001,14161.0,22158,6
9002,14161.0,22752,2
9003,14161.0,22694,3
9004,14161.0,22086,3
9005,14161.0,22865,1
9006,14161.0,22866,4
9007,14161.0,22633,7
9008,14161.0,22470,10
9009,14161.0,20977,4
9010,14161.0,22553,4
9011,14161.0,22557,2
9012,14161.0,22748,1
9013,14161.0,22745,1
9014,14161.0,21870,12
9015,14161.0,21868,6
9016,14161.0,22187,4
9017,17863.0,22738,10
9018,17863.0,22551,12
9019,17863.0,22557,12
9020,17863.0,22659,12
9021,17863.0,22435,24
9022,17863.0,22466,24
9023,17863.0,21731,24
9024,17863.0,21094,12
9025,17863.0,21086,12
9026,17863.0,21914,12
9027,17863.0,22027,12
9028,17863.0,22712,12
9029,17863.0,22714,12
9030,17863.0,21577,12
9031,17863.0,21580,6
9032,17863.0,22331,8
9033,17863.0,22334,8
9034,17863.0,22801,8
9035,17863.0,21429,8
9036,17863.0,85199L,24
9037,17863.0,22791,12
9039,16411.0,22556,2
9040,16411.0,22553,4
9041,16411.0,21915,1
9042,16411.0,22231,1
9043,16411.0,21484,1
9044,16411.0,22910,1
9045,16411.0,21657,3
9046,16411.0,22312,1
9047,16411.0,21156,3
9048,16411.0,22367,3
9049,16411.0,21212,3
9050,16411.0,22417,3
9051,16411.0,22312,1
9052,16411.0,84946,12
9053,16411.0,22557,3
9054,16411.0,22555,6
9055,16411.0,22556,3
9056,16411.0,22551,3
9057,16411.0,22792,12
9058,16411.0,22697,1
9059,16411.0,21754,3
9060,13767.0,22111,18
9061,13767.0,21481,24
9062,13767.0,84879,32
9063,13767.0,21314,16
9064,13767.0,22730,12
9065,13767.0,22727,12
9066,13767.0,22729,12
9067,13767.0,22726,12
9068,13767.0,21523,10
9069,13767.0,22699,8
9070,13767.0,22697,8
9071,13767.0,22867,48
9072,13767.0,22866,72
9073,16402.0,22859,2
9074,16402.0,22860,2
9075,16402.0,21623,1
9076,16402.0,21380,1
9077,16402.0,21107,1
9078,16402.0,21106,2
9079,16402.0,22499,1
9080,16402.0,21147,1
9081,16402.0,22487,1
9082,16402.0,22638,1
9083,16402.0,22093,1
9084,16402.0,22091,1
9085,16402.0,21878,1
9086,16402.0,22639,1
9087,16402.0,22065,2
9088,16402.0,21580,1
9089,16402.0,22097,1
9090,16402.0,22386,1
9091,16402.0,22087,1
9092,16402.0,22813,1
9093,16402.0,22585,1
9094,16402.0,22907,1
9095,16402.0,22560,2
9096,16402.0,22564,1
9097,16402.0,22563,1
9098,16402.0,85174,1
9099,16402.0,22098,2
9100,16402.0,22084,1
9101,16402.0,21864,1
9102,16402.0,21865,1
9103,16402.0,20748,1
9104,16402.0,22099,1
9105,16402.0,85208,1
9106,16402.0,22956,2
9107,16402.0,21106,1
9108,16402.0,21107,1
9109,16402.0,22666,1
9110,16402.0,21114,5
9111,16402.0,22129,6
9112,16402.0,22128,6
9113,16402.0,22585,1
9114,16402.0,22633,2
9115,16402.0,22865,1
9116,16402.0,22867,2
9117,16402.0,22808,1
9118,16402.0,21109,1
9119,16402.0,20702,1
9120,16402.0,22094,2
9121,16402.0,85187,1
9122,16402.0,22667,1
9123,16402.0,22807,1
9124,16402.0,22358,1
9125,16402.0,22386,1
9126,16402.0,22962,6
9127,16402.0,22963,6
9128,16402.0,22969,12
9129,16402.0,22961,4
9130,15023.0,22890,1
9131,15023.0,21900,20
9132,15023.0,22890,1
9133,15023.0,21899,12
9134,15023.0,22470,12
9135,15023.0,22719,1
9136,15023.0,84406B,2
9137,15023.0,22588,11
9138,15023.0,22694,12
9139,15023.0,22914,1
9140,15023.0,22913,1
9141,15023.0,22912,1
9142,15023.0,22862,4
9143,15023.0,22891,1
9144,15023.0,22862,4
9145,15023.0,22112,4
9146,15023.0,22579,12
9147,15023.0,22581,12
9148,15023.0,22659,2
9149,15023.0,22578,11
9150,15023.0,21824,3
9151,15023.0,22576,11
9152,15023.0,22571,3
9153,15023.0,22574,24
9154,15023.0,22577,24
9155,15023.0,22909,2
9156,15023.0,22866,4
9157,15023.0,22111,4
9158,15023.0,22112,2
9159,15023.0,21683,1
9160,15023.0,22457,12
9161,15023.0,22891,1
9162,15023.0,84406B,1
9163,15023.0,22822,2
9164,15023.0,22188,6
9165,15023.0,22189,6
9166,15023.0,22770,1
9167,17402.0,22619,80
9168,15311.0,22620,1
9169,15311.0,22778,2
9170,15311.0,84946,12
9171,15311.0,21033,2
9172,15311.0,84865,1
9173,15311.0,21172,24
9174,15311.0,21504,12
9175,15311.0,84563A,2
9176,15311.0,84563B,1
9177,15311.0,22502,2
9178,15311.0,21867,1
9179,15311.0,21672,6
9180,15311.0,21673,12
9181,15311.0,37444A,1
9182,15311.0,22775,12
9183,15311.0,85035B,1
9184,15311.0,22775,12
9185,15311.0,84378,1
9186,15311.0,22637,4
9187,15311.0,22891,1
9188,15311.0,21899,1
9189,15311.0,22083,5
9190,15311.0,82613B,1
9191,15311.0,82599,5
9192,15311.0,21158,1
9193,15311.0,22086,2
9194,15311.0,85014A,1
9195,15311.0,37446,32
9196,15311.0,22355,100
9197,15311.0,21258,8
9198,15311.0,79321,24
9199,15311.0,37449,8
9200,15311.0,35004C,12
9201,15426.0,22112,1
9202,15426.0,22910,1
9203,15426.0,79190A,1
9204,15426.0,22834,1
9205,15426.0,21356,1
9206,15426.0,22607,1
9207,15426.0,84987,1
9208,15426.0,22800,1
9209,15426.0,22798,1
9210,15426.0,21313,1
9211,15426.0,15034,1
9212,15426.0,22151,1
9213,15426.0,22640,1
9214,15426.0,22296,1
9215,15426.0,47593B,1
9216,15426.0,84946,1
9217,15426.0,21143,1
9218,15426.0,21754,1
9219,15426.0,85129D,1
9220,15426.0,21213,1
9221,15426.0,85129C,2
9222,15426.0,22574,2
9223,15426.0,22421,1
9224,15426.0,21811,1
9225,15426.0,22639,1
9226,15426.0,21811,1
9227,15426.0,22640,1
9228,15426.0,84879,4
9229,15426.0,22156,1
9230,15426.0,21811,1
9231,15426.0,85129B,2
9232,15426.0,35924,2
9233,15426.0,22595,2
9234,15426.0,85129D,1
9235,15426.0,21892,1
9236,15426.0,22851,1
9237,15426.0,21116,1
9238,15426.0,21624,1
9239,15426.0,47567B,1
9240,15426.0,47559B,2
9241,15426.0,47567B,1
9242,15426.0,20671,2
9243,15426.0,85130A,2
9244,15426.0,84792,1
9245,15426.0,84508B,1
9246,15426.0,84988,1
9247,15426.0,22851,1
9248,15426.0,20829,1
9249,15426.0,15060B,3
9250,15426.0,47566B,3
9251,15426.0,22318,1
9252,15426.0,84406B,1
9253,15426.0,22278,1
9254,15426.0,22570,1
9255,15426.0,22278,1
9256,15426.0,22568,2
9257,15426.0,20967,1
9258,15426.0,22570,1
9259,15426.0,22147,2
9260,15426.0,21231,4
9261,15426.0,21232,2
9262,15426.0,35004B,1
9263,15426.0,22430,1
9264,15426.0,84509G,2
9265,15426.0,21908,2
9266,15426.0,21903,1
9267,15426.0,82599,1
9268,15426.0,21903,1
9269,15426.0,85152,1
9270,15426.0,21166,1
9271,15426.0,21181,2
9272,15426.0,21904,1
9273,15426.0,21422,8
9274,15426.0,22121,1
9275,15426.0,21745,1
9276,15426.0,82486,1
9277,15426.0,82483,1
9278,15426.0,21326,12
9279,15426.0,84946,6
9280,15426.0,84947,3
9281,15426.0,21754,2
9282,15426.0,21137,24
9283,15426.0,21340,1
9284,15426.0,21361,1
9285,15426.0,22427,1
9286,15426.0,22430,1
9287,12647.0,22843,2
9288,12647.0,22842,2
9289,12647.0,22961,12
9290,12647.0,22962,12
9291,12647.0,22963,12
9292,12647.0,84997D,6
9293,12647.0,22199,4
9294,12647.0,22200,4
9295,12647.0,22505,4
9296,12647.0,22507,4
9297,12647.0,84050,6
9298,12647.0,85055,4
9299,12647.0,84968A,1
9300,12647.0,POST,3
9301,12647.0,22624,2
9303,12647.0,22847,1
9304,12647.0,20685,10
9305,12647.0,POST,1
9306,15894.0,22810,6
9307,15894.0,22809,6
9308,15894.0,20711,1
9309,15894.0,22818,12
9310,15894.0,22816,12
9311,15894.0,21849,1
9312,15894.0,22417,1
9313,15894.0,22866,3
9314,15894.0,22585,2
9315,15894.0,22158,1
9316,15894.0,22156,1
9317,15894.0,21122,1
9318,15894.0,84991,1
9319,15894.0,21126,1
9320,15894.0,21849,4
9321,15894.0,21034,1
9322,15894.0,22278,1
9323,15894.0,84991,1
9324,15894.0,22616,12
9325,15894.0,22482,2
9326,15894.0,M,1
9327,15894.0,21811,1
9328,15894.0,22156,1
9329,15894.0,21820,2
9330,15894.0,22197,1
9331,15894.0,21034,1
9332,15894.0,37509,1
9333,15894.0,22633,1
9334,15894.0,22866,1
9335,15894.0,22557,1
9336,15894.0,21212,3
9337,15894.0,22030,12
9338,15894.0,22443,1
9339,15894.0,82616B,1
9340,15894.0,84247G,12
9341,15894.0,82616B,1
9342,15894.0,22174,3
9343,15894.0,85174,1
9344,15867.0,21038,3
9345,15867.0,22077,2
9346,15867.0,85049A,2
9347,15867.0,22076,2
9348,15867.0,21892,1
9349,15867.0,47343A,3
9350,15867.0,47369A,1
9351,15867.0,47369B,1
9352,15867.0,22272,1
9353,15867.0,22273,1
9354,15867.0,21892,1
9355,15867.0,22450,1
9356,15867.0,22451,1
9357,15867.0,21891,2
9358,15867.0,85055,1
9359,15867.0,85178,2
9360,15867.0,22651,2
9361,15867.0,16014,4
9362,15867.0,22865,1
9363,15867.0,22632,2
9364,15867.0,22471,1
9365,15867.0,84030E,1
9366,15867.0,22112,1
9367,15867.0,21479,1
9368,15867.0,22110,1
9369,15867.0,22113,2
9370,15867.0,22188,3
9371,15867.0,84029E,1
9372,15867.0,47367B,2
9373,12472.0,22781,2
9374,12472.0,22865,24
9375,12472.0,22960,12
9376,12472.0,22961,12
9377,12472.0,22962,24
9378,12472.0,22963,24
9379,12472.0,22964,18
9380,12472.0,22972,12
9381,12472.0,22973,12
9382,12472.0,22975,12
9383,12472.0,22976,12
9384,12472.0,22834,12
9385,12472.0,22568,4
9386,12472.0,84375,12
9387,12472.0,22940,8
9388,12472.0,22898,8
9389,12472.0,22837,4
9390,12472.0,22968,2
9391,12472.0,22816,12
9392,12472.0,22818,24
9393,12472.0,21915,24
9394,12472.0,21914,24
9395,12472.0,22333,8
9396,12472.0,20668,24
9397,12472.0,21817,12
9398,12472.0,22337,24
9399,12472.0,22571,24
9400,12472.0,22572,24
9401,12472.0,22579,24
9402,12472.0,22601,24
9403,12472.0,84341B,12
9404,12472.0,22629,36
9405,12472.0,22326,24
9406,12472.0,20719,30
9407,12472.0,22556,12
9408,12472.0,22895,12
9409,12472.0,20750,4
9410,12472.0,22321,12
9411,12472.0,22354,10
9412,12472.0,22077,24
9413,12472.0,85049E,12
9414,12472.0,85049D,12
9415,12472.0,85049F,12
9416,12472.0,85049G,12
9417,12472.0,22141,12
9418,12472.0,22144,12
9419,12472.0,22602,12
9420,12472.0,22600,12
9421,12472.0,22595,12
9422,12472.0,22594,12
9423,12472.0,22593,12
9424,12472.0,22573,12
9425,12472.0,22574,12
9426,12472.0,22577,12
9427,12472.0,22578,12
9428,12472.0,20724,20
9429,12472.0,22423,4
9430,12472.0,22328,12
9431,12472.0,22631,12
9432,12472.0,22080,10
9433,12472.0,22079,10
9434,12472.0,22078,10
9435,12472.0,22867,12
9436,12472.0,22467,12
9437,12472.0,22242,12
9438,12472.0,22244,12
9439,12472.0,22245,12
9440,12472.0,20914,6
9441,12472.0,POST,6
9442,12472.0,22636,4
9443,14506.0,48138,2
9444,14506.0,48111,1
9445,14506.0,20685,1
9446,14506.0,48184,1
9447,14506.0,22130,6
9448,14506.0,22759,1
9449,14506.0,22653,2
9450,14506.0,21811,4
9451,14506.0,21695,6
9452,14506.0,21688,6
9453,14506.0,85099F,1
9454,14506.0,84773,3
9455,14506.0,22078,5
9456,14506.0,22147,1
9457,14506.0,20971,1
9458,14506.0,22587,1
9459,14506.0,22586,1
9460,14506.0,22566,1
9461,14506.0,22565,1
9462,14506.0,20733,6
9463,14506.0,22147,1
9464,14506.0,22750,1
9465,14506.0,22274,1
9466,14506.0,84898F,3
9467,14506.0,22147,2
9468,14506.0,20970,1
9469,14506.0,20969,1
9470,14506.0,20972,6
9471,14506.0,22570,1
9472,14506.0,22274,1
9473,14506.0,22272,1
9474,14506.0,22273,1
9475,14506.0,22751,1
9476,14506.0,22750,1
9477,14506.0,22751,2
9478,14506.0,22749,2
9479,14506.0,22507,4
9480,14506.0,21623,1
9481,14506.0,22075,1
9482,14506.0,85049A,2
9483,14506.0,85049E,2
9484,14506.0,22075,1
9485,14506.0,22074,1
9486,14506.0,22077,14
9487,14506.0,22150,2
9488,14506.0,22149,2
9489,14506.0,22147,2
9490,14506.0,22865,1
9491,14506.0,22866,1
9492,14506.0,21034,1
9495,15555.0,22297,6
9496,15555.0,22294,6
9497,15555.0,22295,5
9498,15555.0,22296,5
9499,15555.0,22154,12
9500,15555.0,22155,10
9501,15555.0,22603,5
9502,15555.0,22600,5
9503,15555.0,22602,5
9504,15555.0,22577,5
9505,15555.0,22571,5
9506,15555.0,22576,5
9507,15555.0,22601,3
9508,15555.0,21824,10
9509,15555.0,21014,5
9510,15555.0,21803,10
9511,15555.0,21802,15
9512,15555.0,21807,10
9513,15555.0,21801,10
9514,15555.0,21817,6
9515,15555.0,21818,6
9516,15555.0,21819,6
9517,15555.0,21018,15
9518,15555.0,84879,8
9519,15555.0,20733,3
9520,15555.0,22560,1
9521,15555.0,22713,12
9522,15555.0,22817,12
9523,15555.0,22024,12
9524,15555.0,22045,25
9525,15555.0,16161U,25
9526,15555.0,21497,25
9527,13034.0,22251,12
9528,13034.0,22252,12
9529,13034.0,22135,12
9530,13034.0,22131,6
9531,13034.0,22231,12
9532,13034.0,21035,6
9533,13034.0,20754,6
9534,13034.0,21385,24
9535,13034.0,22470,6
9536,13034.0,22469,12
9537,13034.0,84879,8
9538,15235.0,21485,3
9539,15235.0,22112,6
9540,15235.0,22114,4
9541,15235.0,22632,12
9542,17402.0,22924,6
9543,17402.0,22841,1
9544,17402.0,48194,1
9545,17402.0,22745,1
9546,17402.0,22747,1
9547,17402.0,22746,1
9548,17402.0,22748,1
9549,17402.0,85135B,1
9550,17402.0,21756,1
9551,17402.0,22311,1
9552,17402.0,20750,1
9553,17402.0,20979,1
9554,17402.0,84692,1
9555,17402.0,21791,5
9556,17402.0,22069,1
9557,17402.0,22088,1
9558,17402.0,22313,1
9559,17402.0,22635,4
9560,17402.0,22960,2
9561,17402.0,21034,1
9562,17402.0,22636,4
9563,17402.0,22838,2
9564,17402.0,22427,1
9565,15889.0,90082B,1
9566,15889.0,90082D,1
9567,15889.0,90082B,1
9568,15889.0,20978,2
9569,15889.0,21581,2
9570,15889.0,21401,1
9571,15889.0,21892,1
9572,15889.0,22915,6
9573,15889.0,21890,1
9574,15889.0,21098,1
9575,15889.0,M,4
9576,15889.0,22924,6
9577,15889.0,21584,2
9578,15889.0,21592,2
9579,15889.0,22467,1
9580,15889.0,22441,3
9581,15889.0,82600,2
9582,15889.0,21165,1
9583,15889.0,84597C,1
9584,15889.0,51020A,1
9585,15889.0,51020B,2
9586,15889.0,21830,24
9587,15889.0,21306,1
9588,15889.0,21311,1
9589,15889.0,21307,1
9590,15889.0,84879,8
9591,15889.0,21393,6
9592,15889.0,84836,4
9593,15889.0,21401,5
9594,15889.0,20978,2
9595,15889.0,22867,2
9596,15889.0,22633,2
9597,15889.0,85114A,6
9598,15889.0,21635,4
9599,15889.0,22747,1
9600,15889.0,22745,1
9601,15889.0,22748,1
9602,15889.0,21034,1
9603,15889.0,22746,1
9604,15889.0,20767,1
9605,15889.0,22081,1
9606,15889.0,21277,1
9607,15889.0,22665,1
9608,15889.0,22666,1
9609,15889.0,48187,1
9610,15889.0,22475,2
9611,15889.0,22550,1
9612,15889.0,84558A,1
9613,15889.0,22548,1
9614,15889.0,22428,1
9615,15889.0,21098,1
9616,15889.0,21587,1
9617,15889.0,22041,2
9618,15889.0,22532,4
9619,15889.0,22531,3
9620,15889.0,22441,1
9621,15889.0,22744,1
9622,15889.0,22726,1
9623,15889.0,22725,1
9624,15889.0,22441,1
9625,15889.0,21034,1
9626,15889.0,90185D,2
9627,15889.0,90082D,1
9628,15889.0,90082B,1
9629,15889.0,90200E,2
9630,15889.0,90062,1
9631,14606.0,21115,1
9632,14606.0,22107,3
9633,14606.0,21616,4
9634,14606.0,21467,1
9635,14606.0,20750,2
9636,14606.0,22096,1
9637,14606.0,22150,1
9638,14606.0,22147,1
9639,14606.0,17090D,1
9640,14606.0,22482,1
9641,14606.0,21056,1
9642,14606.0,20972,1
9643,14606.0,22568,2
9644,14606.0,22570,1
9645,14606.0,21894,1
9646,14606.0,22577,3
9647,14606.0,20972,2
9648,14606.0,85231G,1
9649,14606.0,17003,3
9650,14606.0,37461,1
9651,14606.0,82580,1
9652,14606.0,82616C,1
9653,14606.0,21564,1
9654,14606.0,21874,1
9655,14606.0,21484,1
9656,14606.0,20768,2
9657,14606.0,20914,1
9658,14606.0,82486,1
9659,14606.0,20749,2
9660,14606.0,22474,1
9661,14606.0,21112,1
9662,14606.0,21850,1
9663,14606.0,21719,3
9664,14606.0,20655,1
9665,14606.0,20615,1
9666,14606.0,21122,1
9667,14606.0,20659,1
9668,14606.0,71459,24
9669,14606.0,85114C,2
9670,14606.0,20985,1
9671,14606.0,21042,2
9672,14606.0,20971,1
9673,15953.0,85123A,32
9674,15953.0,82494L,6
9675,15953.0,82482,6
9676,15953.0,21136,8
9677,15953.0,84879,8
9678,15953.0,22633,1
9679,15953.0,72802C,3
9680,15953.0,72802B,3
9681,15953.0,22942,1
9682,15953.0,20728,1
9683,15953.0,20726,1
9684,15953.0,84596L,1
9685,15953.0,84596F,1
9686,15953.0,85231B,27
9687,15953.0,22633,1
9688,15953.0,47559B,1
9689,16143.0,22666,6
9690,16143.0,22470,40
9691,16143.0,22694,6
9692,16143.0,22469,12
9693,16143.0,22667,6
9694,16143.0,22665,6
9695,16143.0,21430,4
9696,16143.0,22215,2
9697,16143.0,21531,6
9698,16143.0,21539,3
9699,16143.0,20725,10
9700,16143.0,22383,10
9701,16143.0,21175,12
9702,16143.0,22116,6
9703,16143.0,22457,6
9704,16143.0,47559B,10
9705,12720.0,20712,10
9706,12720.0,20719,10
9707,12720.0,22554,12
9708,12720.0,21981,24
9709,12720.0,22960,6
9710,12720.0,22961,12
9711,12720.0,22962,12
9712,12720.0,22963,12
9713,12720.0,21984,24
9714,12720.0,21883,12
9715,12720.0,22557,12
9716,12720.0,22197,24
9717,12720.0,22346,12
9718,12720.0,22344,12
9719,12720.0,22345,12
9720,12720.0,22149,6
9721,12720.0,22625,2
9722,12720.0,22624,2
9723,12720.0,22111,3
9724,12720.0,21481,6
9725,12720.0,84920,4
9726,12720.0,21430,4
9727,12720.0,20677,8
9728,12720.0,21243,8
9729,12720.0,20718,10
9730,12720.0,22386,10
9731,12720.0,85099B,10
9732,12720.0,21238,8
9733,12720.0,21239,8
9734,12720.0,POST,4
9735,12748.0,20966,1
9736,12748.0,20963,1
9737,12748.0,85215,1
9738,12748.0,21700,2
9739,12748.0,20961,1
9740,12748.0,21556,1
9741,16422.0,20963,10
9742,16422.0,20676,72
9743,16422.0,21094,192
9744,16422.0,21080,96
9745,16422.0,17003,720
9746,16422.0,20974,48
9747,16422.0,47599A,50
9748,16422.0,47599B,50
9749,16422.0,20975,144
9750,16422.0,22090,40
9751,16422.0,47590A,50
9752,16422.0,21121,288
9753,16422.0,21122,288
9754,12747.0,85124C,12
9755,12747.0,85124B,6
9756,12747.0,84879,16
9757,12747.0,85062,24
9758,12747.0,85064,6
9759,12747.0,82484,36
9760,12747.0,21136,8
9761,15502.0,22195,12
9762,15502.0,22357,4
9763,15502.0,22476,4
9764,15502.0,71477,24
9765,15502.0,84658,6
9766,15502.0,82484,10
9767,15502.0,22473,4
9768,15502.0,47566B,8
9769,15502.0,47580,6
9770,15502.0,22197,48
9771,15502.0,22196,12
9772,15502.0,21949,12
9773,15502.0,21080,24
9774,15502.0,22625,2
9775,15502.0,21733,24
9776,15502.0,18098C,6
9777,15502.0,21906,4
9778,15502.0,22198,30
9779,15502.0,22849,4
9780,15502.0,22847,4
9781,15502.0,22927,4
9782,15502.0,22926,4
9783,12763.0,85016,6
9784,12763.0,21506,12
9785,12763.0,22716,12
9786,12763.0,22983,12
9787,12763.0,22030,12
9788,12763.0,22984,12
9789,12763.0,85015,6
9790,12763.0,21381,12
9791,12763.0,21080,12
9792,12763.0,84520B,12
9793,12763.0,21210,24
9794,12763.0,84988,24
9795,12763.0,22749,16
9796,12763.0,22750,8
9797,12763.0,22751,8
9798,12763.0,22940,8
9799,14081.0,21217,2
9800,14081.0,72818,5
9801,14081.0,22969,12
9802,14081.0,22816,24
9803,14081.0,22818,36
9804,14081.0,21899,1
9805,14081.0,21901,1
9806,14081.0,21902,3
9807,14081.0,21900,2
9808,14081.0,21527,2
9809,14081.0,84029E,1
9810,14081.0,21479,2
9811,14081.0,21485,1
9812,14081.0,22114,1
9813,14081.0,22111,1
9814,14081.0,22835,1
9815,14081.0,84029G,2
9816,14081.0,22834,2
9817,14081.0,22866,2
9818,14081.0,22910,1
9819,14081.0,22086,1
9820,14081.0,22964,3
9821,14081.0,22632,2
9822,14081.0,22633,4
9823,14081.0,22923,6
9824,14081.0,22134,6
9825,14081.0,22135,6
9826,14081.0,22739,1
9827,14081.0,22737,2
9828,14081.0,84375,3
9829,14081.0,22196,8
9830,14081.0,22195,4
9831,14081.0,22142,2
9832,14081.0,22144,2
9833,14081.0,22966,8
9834,14081.0,22949,1
9835,14081.0,21210,2
9836,14081.0,22940,2
9837,14081.0,22841,1
9838,14081.0,21843,2
9839,14081.0,22423,2
9840,14081.0,21980,12
9841,14081.0,21531,1
9842,14081.0,21539,2
9843,14081.0,21531,2
9844,14081.0,21539,1
9845,14081.0,85036C,1
9846,14081.0,85035A,1
9847,14081.0,85035B,2
9848,14081.0,85035C,1
9849,14081.0,22666,1
9850,14081.0,22667,2
9851,14081.0,22618,1
9852,14081.0,20750,1
9853,14081.0,20749,1
9854,14081.0,22617,2
9855,14081.0,85170D,1
9856,14081.0,21890,1
9857,14081.0,22619,3
9858,14081.0,22865,3
9859,14081.0,22951,4
9860,14081.0,84991,3
9861,14081.0,22417,3
9862,14081.0,84992,3
9863,14081.0,21977,3
9864,14081.0,21212,12
9865,14081.0,21791,4
9866,14081.0,21790,7
9867,14081.0,22548,4
9869,17965.0,22942,1
9870,17965.0,22810,1
9871,17965.0,22633,4
9872,17965.0,22751,1
9873,17965.0,22750,1
9874,17965.0,22749,1
9875,17965.0,20972,5
9876,14404.0,21385,1
9877,14404.0,21967,1
